"image","xmin","ymin","xmax","ymax","label"
"ZH020_2081_029360_TX000086.png",1545.6376470588234,6.423982869379015,1574.550588235294,941.1134903640256,"Seams"
"ZH020_2081_029360_TX000086.png",540.1098039215686,3.2119914346895073,2432.301176470588,2980.7280513918627,"Beam"
"ZH020_2081_029360_TX000087.png",1468.5364705882353,6.423982869379015,1503.8745098039215,1464.6680942184153,"Seams"
"ZH020_2081_029360_TX000087.png",1474.961568627451,1683.0835117773017,1503.8745098039217,1968.9507494646678,"Seams"
"ZH020_2081_029360_TX000087.png",543.3223529411764,16.059957173447536,2425.8760784313727,2993.5760171306206,"Beam"
"ZH020_2081_029360_TX009048.png",1509.8980392156861,417.55888650963595,1545.6376470588234,3000,"Seams"
"ZH020_2081_029360_TX009048.png",510.795294117647,0,2416.238431372549,2983.940042826552,"Beam"
"ZH020_2081_029360_TX016086.png",1507.0870588235293,330.83511777301925,1584.1882352941175,2049.2505353319057,"Seams"
"ZH020_2081_029360_TX016086.png",536.8972549019608,16.059957173447536,2425.8760784313727,2993.5760171306206,"Beam"
"ZH020_2081_029360_TX017086.png",1420.3482352941176,9.635974304068522,1458.8988235294116,1487.1520342612419,"Seams"
"ZH020_2081_029360_TX017086.png",540.1098039215686,12.84796573875803,2429.0886274509803,2990.364025695931,"Beam"
"ZH020_2081_029360_TX020087.png",1433.198431372549,6.423982869379015,1464.9223529411765,2161.6702355460384,"Seams"
"ZH020_2081_029360_TX020087.png",540.1098039215686,6.423982869379015,2416.238431372549,2977.516059957173,"Beam"
"ZH022_2070_202940_TX000063.png",1327.18431372549,485.0107066381156,1374.970980392157,1740.899357601713,"Seams"
"ZH022_2070_202940_TX000063.png",228.49254901960782,6.423982869379015,2441.938823529412,2983.940042826552,"Beam"
"ZH022_2070_202940_TX000087.png",1433.198431372549,12.84796573875803,1497.449411764706,2338.329764453961,"Seams"
"ZH022_2070_202940_TX000087.png",228.49254901960782,9.635974304068522,2470.8517647058825,2996.78800856531,"Beam"
"ZH022_2070_204330_TX000013.png",1323.9717647058824,109.20770877944325,1368.9474509803922,2001.070663811563,"Seams"
"ZH022_2070_204330_TX000013.png",260.6180392156863,6.423982869379015,2377.6878431372547,2980.7280513918627,"Beam"
"ZH022_2070_204350_TX000002.png",925.6156862745098,761.2419700214132,967.3788235294118,1246.2526766595288,"Seams"
"ZH022_2070_204350_TX000002.png",941.678431372549,1834.0471092077087,960.953725490196,1956.1027837259098,"Seams"
"ZH022_2070_204350_TX000002.png",1012.3545098039215,2007.494646680942,1038.0549019607843,2148.8222698072805,"Seams"
"ZH022_2070_204350_TX000002.png",1198.6823529411765,1846.8950749464668,1224.3827450980393,1978.5867237687366,"Seams"
"ZH022_2070_204350_TX000002.png",1009.1419607843137,2408.9935760171306,1034.8423529411764,2601.7130620985013,"Seams"
"ZH022_2070_204350_TX000002.png",93.56549019607843,0,1899.018039215686,3000,"Beam"
"ZH022_2070_204540_TX000065.png",1134.4313725490197,664.882226980728,1176.1945098039216,1548.1798715203427,"Seams"
"ZH022_2070_204540_TX000065.png",292.7435294117647,3.2119914346895073,2432.301176470588,3000,"Beam"
"ZH022_2070_205070_TX000011.png",1388.2227450980392,912.2055674518201,1487.8117647058823,2553.5331905781586,"Seams"
"ZH022_2070_205070_TX000011.png",222.06745098039215,3.2119914346891423,2361.2235294117645,2999.9999999999995,"Beam"
"ZH022_2070_205460_TX000022.png",1413.521568627451,549.2505353319058,1535.598431372549,2569.593147751606,"Seams"
"ZH022_2070_205460_TX000022.png",328.08156862745096,6.423982869379015,2451.576470588235,3000,"Beam"
"ZH022_2070_205500_TX000208.png",1150.4941176470588,703.4261241970021,1192.2572549019608,1226.980728051392,"Seams"
"ZH022_2070_205500_TX000208.png",324.86901960784314,6.423982869379015,2451.576470588235,2983.940042826552,"Beam"
"ZH022_2070_205500_TX000209.png",1134.4313725490197,176.6595289079229,1185.8321568627453,761.2419700214132,"Seams"
"ZH022_2070_205500_TX000209.png",308.8062745098039,6.423982869379015,2438.726274509804,2993.5760171306206,"Beam"
"ZH022_2070_205500_TX000358.png",1018.7796078431372,819.0578158458244,1140.8564705882352,2999.9999999999995,"Seams"
"ZH022_2070_205500_TX000358.png",225.28,6.423982869379015,2033.9450980392155,3000,"Beam"
"ZH022_2070_205500_TX003208.png",1144.069019607843,388.6509635974304,1189.044705882353,1011.7773019271948,"Seams"
"ZH022_2070_205500_TX003208.png",301.9796078431372,0,2444.7498039215684,3000,"Beam"
"ZH022_2070_205510_TX000014.png",1285.421176470588,1634.9036402569593,1323.9717647058822,2286.937901498929,"Seams"
"ZH022_2070_205510_TX000014.png",199.5796078431372,3.2119914346895073,2332.3105882352934,2990.364025695931,"Beam"
"ZH022_2070_205530_TX000036.png",1455.6862745098038,1300.8565310492504,1500.6619607843136,3000,"Seams"
"ZH022_2070_205530_TX000036.png",292.7435294117647,0,2441.938823529412,2990.364025695931,"Beam"
"ZH022_2070_205530_TX000071.png",241.34274509803922,9.635974304068522,2361.6250980392156,2987.1520342612416,"Beam"
"ZH022_2070_205930_TX000091.png",1388.2227450980392,16.059957173447536,1448.8596078431374,2010.7066381156317,"Seams"
"ZH022_2070_205930_TX000091.png",154.60392156862744,12.84796573875803,2409.813333333333,2983.940042826552,"Beam"
"ZH022_2070_205940_TX000050.png",1394.6478431372548,420.77087794432543,1436.4109803921567,1230.1927194860814,"Seams"
"ZH022_2070_205940_TX000050.png",1278.9960784313726,1413.2762312633831,1384.6086274509803,2890.7922912205568,"Seams"
"ZH022_2070_205940_TX000050.png",196.3670588235294,6.423982869379015,2448.3639215686276,2993.5760171306206,"Beam"
"ZH022_2070_205940_TX000051.png",1375.3725490196077,9.635974304068522,1442.8360784313725,1461.4561027837258,"Seams"
"ZH022_2070_205940_TX000051.png",222.06745098039215,12.84796573875803,2480.087843137255,2983.940042826552,"Beam"
"ZH022_2070_205940_TX000079.png",1465.3239215686274,873.661670235546,1497.449411764706,2004.2826552462525,"Seams"
"ZH022_2070_205940_TX000079.png",212.4298039215686,16.059957173447536,2467.2376470588233,2993.5760171306206,"Beam"
"ZH022_2070_205950_TX000038.png",1314.3341176470587,32.11991434689507,1365.7349019607843,1834.0471092077087,"Seams"
"ZH022_2070_205950_TX000038.png",196.3670588235294,9.635974304068522,2438.726274509804,2996.78800856531,"Beam"
"ZH022_2070_205950_TX000054.png",1378.5850980392156,491.4346895074946,1429.9858823529412,2020.3426124197001,"Seams"
"ZH022_2070_205950_TX000054.png",222.06745098039215,6.423982869379015,2460.8125490196076,2987.1520342612416,"Beam"
"ZH022_2070_205990_TX000041.png",1352.8847058823528,6.423982869379015,1401.0729411764705,1715.2034261241968,"Seams"
"ZH022_2070_205990_TX000041.png",218.8549019607843,6.423982869379015,2461.214117647059,2987.1520342612416,"Beam"
"ZH022_2070_206340_TX000015.png",1295.0588235294117,141.32762312633832,1362.5223529411765,1991.4346895074946,"Seams"
"ZH022_2070_206340_TX000015.png",138.54117647058823,12.84796573875803,2400.1756862745096,2990.364025695931,"Beam"
"ZH022_2070_206340_TX000046.png",1268.956862745098,64.23982869379014,1426.773333333333,2852.2483940042825,"Seams"
"ZH022_2070_206340_TX000046.png",228.49254901960782,0,2454.789019607843,2980.7280513918627,"Beam"
"ZH022_2070_206340_TX004045.png",1243.6580392156861,883.2976445396146,1323.9717647058822,2938.972162740899,"Seams"
"ZH022_2070_206340_TX004045.png",1468.5364705882353,6.423982869379015,1507.0870588235293,324.41113490364023,"Seams"
"ZH022_2070_206340_TX004045.png",218.8549019607843,12.84796573875803,2441.938823529412,2980.7280513918627,"Beam"
"ZH022_2070_206370_TX000005.png",1227.595294117647,973.2334047109207,1278.9960784313726,2993.576017130621,"Seams"
"ZH022_2070_206370_TX000005.png",10.03921568627451,6.423982869379015,2258.421960784314,2993.5760171306206,"Beam"
"ZH022_2070_206370_TX000050.png",1359.3098039215686,2531.049250535332,1413.9231372549018,2987.152034261242,"Seams"
"ZH022_2070_206370_TX000050.png",1362.5223529411765,3.2119914346895073,1442.8360784313725,2386.509635974304,"Seams"
"ZH022_2070_206370_TX000050.png",225.28,3.2119914346895073,2444.749803921569,2990.364025695931,"Beam"
"ZH022_2070_206370_TX000065.png",1548.8501960784313,3.2119914346895073,1622.3372549019607,2746.252676659529,"Seams"
"ZH022_2070_206370_TX000065.png",189.94196078431372,16.059957173447536,2435.513725490196,2993.5760171306206,"Beam"
"ZH022_2070_206370_TX000068.png",1510.2996078431372,6.423982869379015,1552.0627450980392,941.1134903640256,"Seams"
"ZH022_2070_206370_TX000068.png",225.28,9.635974304068522,2451.576470588235,2999.9999999999995,"Beam"
"ZH022_2070_206370_TX000069.png",1314.3341176470587,6.423982869379015,1356.0972549019607,1332.9764453961454,"Seams"
"ZH022_2070_206370_TX000069.png",1446.0486274509803,1872.5910064239827,1513.512156862745,2996.7880085653105,"Seams"
"ZH022_2070_206370_TX000069.png",215.64235294117645,6.423982869379015,2448.363921568627,2983.940042826552,"Beam"
"ZH022_2070_206370_TX000075.png",1439.6235294117646,330.83511777301925,1487.8117647058823,1191.6488222698072,"Seams"
"ZH022_2070_206370_TX000075.png",1343.2470588235294,1487.1520342612419,1442.4345098039216,3000,"Seams"
"ZH022_2070_206370_TX000075.png",225.28,3.2119914346895073,2438.324705882353,3000,"Beam"
"ZH022_2070_206370_TX014065.png",1297.8698039215685,6.423982869379015,1365.734901960784,2788.0085653104925,"Seams"
"ZH022_2070_206370_TX014065.png",234.91764705882352,3.2119914346895073,2467.6392156862744,3000,"Beam"
"ZH022_2070_207070_TX000046.png",1433.198431372549,1387.580299785867,1468.5364705882353,2328.6937901498927,"Seams"
"ZH022_2070_207070_TX000046.png",250.98039215686273,0,2473.662745098039,3000,"Beam"
"ZH022_2070_207070_TX000092.png",1327.18431372549,1551.3918629550321,1388.222745098039,2649.892933618844,"Seams"
"ZH022_2070_207070_TX000092.png",206.00470588235294,0,2438.3247058823526,3000,"Beam"
"ZH022_2070_207100_TX000086.png",1272.5709803921568,1368.3083511777302,1314.3341176470587,3000,"Seams"
"ZH022_2070_207100_TX000086.png",1301.4839215686275,0,1349.270588235294,1233.4047109207709,"Seams"
"ZH022_2070_207100_TX000086.png",241.34274509803922,16.059957173447536,2447.9623529411765,2990.364025695931,"Beam"
"ZH022_2070_207110_TX000029.png",1523.1498039215685,0,1609.8886274509803,2190.578158458244,"Seams"
"ZH022_2070_207110_TX000029.png",228.49254901960782,16.059957173447536,2467.6392156862744,2999.9999999999995,"Beam"
"ZH022_2070_207120_TX000082.png",1329.995294117647,9.635974304068522,1397.4588235294118,1332.9764453961454,"Seams"
"ZH022_2070_207120_TX000082.png",276.6807843137255,6.423982869379015,2499.7647058823527,3000,"Beam"
"ZH022_2070_207160_TX000102.png",189.94196078431372,12.84796573875803,2406.6007843137254,2996.78800856531,"Beam"
"ZH022_2070_207170_TX000007.png",1429.9858823529412,520.3426124197002,1465.3239215686274,2714.132762312634,"Seams"
"ZH022_2070_207170_TX000007.png",170.66666666666666,12.84796573875803,2422.6635294117646,2996.78800856531,"Beam"
"ZH022_2070_207170_TX000081.png",286.318431372549,9.635974304068522,2496.150588235294,2993.5760171306206,"Beam"
"ZH022_2070_207170_TX000089.png",1375.3725490196077,6.423982869379015,1468.5364705882353,2524.625267665953,"Seams"
"ZH022_2070_207170_TX000089.png",257.4054901960784,12.84796573875803,2474.06431372549,2987.1520342612416,"Beam"
"ZH022_2070_207170_TX000091.png",1330.396862745098,173.44753747323338,1359.3098039215686,735.5460385438972,"Seams"
"ZH022_2070_207170_TX000091.png",1266.145882352941,1451.8201284796573,1295.0588235294117,1667.0235546038543,"Seams"
"ZH022_2070_207170_TX000091.png",1262.9333333333334,1773.019271948608,1298.2713725490196,2996.7880085653105,"Seams"
"ZH022_2070_207170_TX000091.png",247.76784313725489,16.059957173447536,2470.450196078431,2999.9999999999995,"Beam"
"ZH022_2070_207190_TX000069.png",1442.8360784313725,1805.1391862955031,1510.2996078431372,3000,"Seams"
"ZH022_2070_207190_TX000069.png",1468.5364705882353,1076.017130620985,1497.449411764706,1368.3083511777302,"Seams"
"ZH022_2070_207190_TX000069.png",222.06745098039215,3.2119914346895073,2461.2141176470586,3000,"Beam"
"ZH022_2080_030770_TX000047.png",1616.313725490196,9.635974304068522,1651.6517647058822,1519.2719486081369,"Seams"
"ZH022_2080_030770_TX000047.png",1593.825882352941,2219.4860813704495,1619.526274509804,3000,"Seams"
"ZH022_2080_030770_TX000047.png",401.97019607843134,3.2119914346895073,2689.3050980392154,3000,"Beam"
"ZH022_2080_030770_TX000071.png",1548.4486274509804,109.20770877944325,1597.038431372549,2142.3982869379015,"Seams"
"ZH022_2080_030770_TX000071.png",405.1827450980392,6.423982869379015,2686.0925490196078,3000,"Beam"
"ZH022_2080_030770_TX003071.png",1571.3380392156862,1146.6809421841542,1603.4635294117647,2126.338329764454,"Seams"
"ZH022_2080_030770_TX003071.png",1597.038431372549,0,1690.2023529411765,931.4775160599571,"Seams"
"ZH022_2080_030770_TX003071.png",1555.275294117647,2152.03426124197,1574.550588235294,2694.8608137044966,"Seams"
"ZH022_2080_030770_TX003071.png",418.03294117647056,6.423982869379015,2682.8799999999997,3000,"Beam"
"ZH022_2080_030830_TX000016.png",1307.5074509803922,0,1420.3482352941176,1631.6916488222698,"Seams"
"ZH022_2080_030830_TX000016.png",1336.8219607843137,1846.8950749464668,1378.5850980392156,3000,"Seams"
"ZH022_2080_030830_TX000016.png",231.70509803921567,9.635974304068522,2506.1898039215685,2999.9999999999995,"Beam"
"ZH022_2080_030830_TX000017.png",1371.758431372549,6.423982869379015,1455.686274509804,3000,"Seams"
"ZH022_2080_030830_TX000017.png",244.55529411764704,9.635974304068522,2531.890196078431,2999.9999999999995,"Beam"
"ZH022_2080_030830_TX000018.png",1375.3725490196077,1667.0235546038543,1410.710588235294,3000,"Seams"
"ZH022_2080_030830_TX000018.png",1500.2603921568627,9.635974304068522,1545.6376470588234,1901.4989293361882,"Seams"
"ZH022_2080_030830_TX000018.png",305.59372549019605,12.84796573875803,2596.141176470588,2999.9999999999995,"Beam"
"ZH022_2080_030830_TX000025.png",1445.6470588235293,12.84796573875803,1593.4243137254903,1959.3147751605993,"Seams"
"ZH022_2080_030830_TX000025.png",1580.9756862745098,2001.070663811563,1638.801568627451,2990.364025695931,"Seams"
"ZH022_2080_030830_TX000025.png",334.50666666666666,3.2119914346895073,2618.629019607843,3000,"Beam"
"ZH022_2080_030830_TX000027.png",1522.7482352941176,141.32762312633832,1590.6133333333332,1358.6723768736615,"Seams"
"ZH022_2080_030830_TX000027.png",1603.4635294117647,1323.340471092077,1658.076862745098,2967.8800856531047,"Seams"
"ZH022_2080_030830_TX000027.png",414.82039215686274,9.635974304068522,2686.0925490196078,2999.9999999999995,"Beam"
"ZH022_2080_030830_TX000037.png",1510.2996078431372,9.635974304068522,1606.6760784313724,1702.3554603854388,"Seams"
"ZH022_2080_030830_TX000037.png",408.39529411764704,12.84796573875803,2686.0925490196078,2999.9999999999995,"Beam"
"ZH022_2080_030830_TX000047.png",1545.6376470588234,9.635974304068522,1580.9756862745096,1223.7687366167022,"Seams"
"ZH022_2080_030830_TX000047.png",1545.2360784313726,1332.9764453961454,1584.1882352941177,2508.565310492505,"Seams"
"ZH022_2080_030830_TX000047.png",1857.2549019607843,1336.1884368308351,1882.955294117647,2341.541755888651,"Seams"
"ZH022_2080_030830_TX000047.png",401.97019607843134,6.423982869379015,2670.0298039215686,3000,"Beam"
"ZH022_2080_030830_TX000083.png",1436.4109803921567,1580.2997858672377,1507.0870588235293,2627.408993576017,"Seams"
"ZH022_2080_030830_TX000083.png",1442.8360784313725,6.423982869379015,1571.3380392156862,1551.391862955032,"Seams"
"ZH022_2080_030830_TX000083.png",427.6705882352941,3.2119914346895073,2698.942745098039,3000,"Beam"
"ZH022_2080_030830_TX008017.png",1494.236862745098,19.271948608137045,1548.8501960784313,1776.2312633832976,"Seams"
"ZH022_2080_030830_TX008017.png",279.8933333333333,9.635974304068522,2557.590588235294,2999.9999999999995,"Beam"
"ZH022_2080_030830_TX012027.png",1615.912156862745,3.2119914346895073,1699.438431372549,2788.0085653104925,"Seams"
"ZH022_2080_030830_TX012027.png",1571.3380392156862,2739.82869379015,1606.6760784313724,3000,"Seams"
"ZH022_2080_030830_TX012027.png",446.94588235294117,3.2119914346895073,2698.9427450980393,3000,"Beam"
"ZH022_2080_030840_TX000059.png",1526.3623529411764,671.306209850107,1587.4007843137254,2376.8736616702354,"Seams"
"ZH022_2080_030840_TX000059.png",389.12,6.423982869379015,2663.203137254902,2999.9999999999995,"Beam"
"ZH022_2080_030860_TX000032.png",1564.9129411764704,1532.119914346895,1667.7145098039214,3000,"Seams"
"ZH022_2080_030860_TX000032.png",1658.076862745098,0,1751.2407843137255,1532.119914346895,"Seams"
"ZH022_2080_030860_TX000032.png",411.60784313725486,6.423982869379015,2679.667450980392,3000,"Beam"
"ZH022_2080_030860_TX000053.png",1571.3380392156862,6.423982869379015,1606.6760784313724,3000,"Seams"
"ZH022_2080_030860_TX000053.png",401.97019607843134,3.2119914346895073,2682.88,3000,"Beam"
"ZH022_2080_030860_TX000075.png",1664.5019607843137,73.87580299785867,1706.2650980392157,2058.886509635974,"Seams"
"ZH022_2080_030860_TX000075.png",1622.7388235294118,2274.089935760171,1654.8643137254903,3000,"Seams"
"ZH022_2080_030860_TX000075.png",408.39529411764704,0,2679.2658823529414,3000,"Beam"
"ZH022_2080_030860_TX000078.png",1523.1498039215685,3.2119914346895073,1593.825882352941,3000,"Seams"
"ZH022_2080_030860_TX000078.png",382.6949019607843,3.2119914346895073,2641.116862745098,3000,"Beam"
"ZH022_2080_030860_TX065042.png",1583.7866666666666,3.2119914346895073,1648.4392156862746,1715.203426124197,"Seams"
"ZH022_2080_030860_TX065042.png",1606.6760784313724,2091.0064239828694,1642.0141176470586,3000,"Seams"
"ZH022_2080_030860_TX065042.png",401.97019607843134,9.635974304068522,2670.0298039215686,2999.9999999999995,"Beam"
"ZH022_2080_030860_TX067053.png",1539.2125490196079,0,1587.4007843137256,362.95503211991434,"Seams"
"ZH022_2080_030860_TX067053.png",1590.2117647058824,237.68736616702355,1676.9505882352942,2643.4689507494645,"Seams"
"ZH022_2080_030860_TX067053.png",392.3325490196078,9.635974304068522,2679.667450980392,2999.9999999999995,"Beam"
"ZH022_2080_030860_TX068053.png",1513.110588235294,0,1593.825882352941,2405.781584582441,"Seams"
"ZH022_2080_030860_TX068053.png",1423.1592156862744,2232.3340471092074,1494.2368627450978,2999.9999999999995,"Seams"
"ZH022_2080_030860_TX068053.png",398.7576470588235,9.635974304068522,2682.88,2999.9999999999995,"Beam"
"ZH022_2080_030860_TX077087.png",1536,3.2119914346895073,1593.825882352941,3000,"Seams"
"ZH022_2080_030860_TX077087.png",437.30823529411765,0,2708.178823529412,3000,"Beam"
"ZH022_2080_030870_TX000007.png",1153.7066666666667,1686.2955032119914,1234.0203921568627,3000,"Seams"
"ZH022_2080_030870_TX000007.png",1285.421176470588,3.2119914346895073,1314.3341176470587,1602.783725910064,"Seams"
"ZH022_2080_030870_TX000007.png",6.826666666666666,6.423982869379015,2213.847843137255,3000,"Beam"
"ZH022_2080_030870_TX000008.png",1272.5709803921568,9.635974304068522,1330.396862745098,2999.9999999999995,"Seams"
"ZH022_2080_030870_TX000008.png",26.101960784313725,0,2300.5866666666666,3000,"Beam"
"ZH022_2080_030870_TX000021.png",1423.5607843137254,12.84796573875803,1465.3239215686274,2999.9999999999995,"Seams"
"ZH022_2080_030870_TX000021.png",199.57960784313724,9.635974304068522,2490.1270588235293,2999.9999999999995,"Beam"
"ZH022_2080_030870_TX000022.png",1651.6517647058822,0,1690.2023529411763,706.6381156316916,"Seams"
"ZH022_2080_030870_TX000022.png",1654.86431372549,941.1134903640257,1693.4149019607842,1991.4346895074946,"Seams"
"ZH022_2080_030870_TX000022.png",356.9945098039216,3.2119914346895073,2641.116862745098,3000,"Beam"
"ZH022_2080_030870_TX000025.png",1545.6376470588234,0,1593.825882352941,1410.0642398286936,"Seams"
"ZH022_2080_030870_TX000025.png",401.97019607843134,3.2119914346895073,2689.3050980392154,3000,"Beam"
"ZH022_2080_030870_TX000036.png",1645.2266666666667,555.6745182012847,1722.3278431372548,2999.9999999999995,"Seams"
"ZH022_2080_030870_TX000036.png",418.03294117647056,9.635974304068522,2698.9427450980393,2999.9999999999995,"Beam"
"ZH022_2080_030870_TX000037.png",1615.912156862745,6.423982869379015,1680.5647058823529,3000,"Seams"
"ZH022_2080_030870_TX000037.png",421.24549019607844,6.423982869379015,2695.7301960784316,3000,"Beam"
"ZH022_2080_030870_TX000047.png",1577.763137254902,1561.0278372591006,1654.86431372549,2987.152034261242,"Seams"
"ZH022_2080_030870_TX000047.png",411.60784313725486,9.635974304068522,2663.604705882353,2999.9999999999995,"Beam"
"ZH022_2080_030870_TX000088.png",1677.352156862745,3.2119914346895073,1715.902745098039,1692.7194860813704,"Seams"
"ZH022_2080_030870_TX000088.png",430.88313725490195,3.2119914346895073,2698.9427450980393,3000,"Beam"
"ZH022_2080_030870_TX090023.png",1516.724705882353,176.6595289079229,1597.038431372549,1750.5353319057813,"Seams"
"ZH022_2080_030870_TX090023.png",405.1827450980392,6.423982869379015,2679.667450980392,3000,"Beam"
"ZH022_2080_030920_TX014013.png",1368.9474509803922,610.2783725910064,1413.923137254902,1859.7430406852245,"Seams"
"ZH022_2080_030920_TX014013.png",215.64235294117645,3.2119914346895073,2515.827450980392,3000,"Beam"
"ZH022_2080_030950_TX000047.png",1642.0141176470588,202.35546038543896,1712.6901960784314,941.1134903640257,"Seams"
